0.246284 0.876734 -0.976183
0.247071 0.875964 -0.979017
0.247859 0.875192 -0.981847
0.248646 0.874418 -0.984675
0.249433 0.873642 -0.987498
0.25022 0.872864 -0.990319
0.251006 0.872084 -0.993136
0.251792 0.871302 -0.995949
0.252578 0.870518 -0.998759
0.253364 0.869733 -1.00157
0.25415 0.868945 -1.00437
0.254935 0.868155 -1.00717
0.25572 0.867363 -1.00997
0.256505 0.86657 -1.01276
0.257289 0.865774 -1.01555
0.258073 0.864976 -1.01833
0.258857 0.864177 -1.02112
0.259641 0.863376 -1.0239
0.260425 0.862572 -1.02667
0.261208 0.861767 -1.02944
0.261991 0.86096 -1.03221
0.262773 0.860151 -1.03498
0.263556 0.85934 -1.03774
0.264338 0.858527 -1.0405
0.26512 0.857713 -1.04325
0.265902 0.856896 -1.046
0.266683 0.856078 -1.04875
0.267464 0.855258 -1.05149
0.268245 0.854436 -1.05423
0.269025 0.853612 -1.05697
0.269806 0.852786 -1.0597
0.270586 0.851958 -1.06243
0.271365 0.851129 -1.06516
0.272145 0.850297 -1.06788
0.272924 0.849464 -1.0706
0.273703 0.848629 -1.07331
0.274482 0.847792 -1.07602
0.27526 0.846954 -1.07873
0.276038 0.846114 -1.08143
0.276816 0.845271 -1.08413
0.277593 0.844427 -1.08683
0.278371 0.843582 -1.08952
0.279148 0.842734 -1.09221
0.279924 0.841885 -1.0949
0.280701 0.841034 -1.09758
0.281477 0.840181 -1.10026
0.282252 0.839326 -1.10293
0.283028 0.83847 -1.1056
0.283803 0.837612 -1.10827
0.284578 0.836752 -1.11093
0.285353 0.83589 -1.11359
0.286127 0.835027 -1.11624
0.286901 0.834162 -1.1189
0.287675 0.833295 -1.12154
0.288448 0.832427 -1.12419
0.289221 0.831557 -1.12683
0.289994 0.830685 -1.12946
0.290767 0.829811 -1.1321
0.291539 0.828936 -1.13473
0.292311 0.828059 -1.13735
0.293082 0.82718 -1.13997
0.293854 0.8263 -1.14259
0.294625 0.825418 -1.1452
0.295396 0.824534 -1.14781
0.296166 0.823649 -1.15042
0.296936 0.822762 -1.15302
0.297706 0.821874 -1.15562
0.298475 0.820983 -1.15821
0.299245 0.820092 -1.1608
0.300013 0.819198 -1.16339
0.300782 0.818303 -1.16597
0.30155 0.817406 -1.16855
0.302318 0.816508 -1.17113
0.303086 0.815608 -1.1737
0.303853 0.814706 -1.17626
0.30462 0.813803 -1.17883
0.305387 0.812898 -1.18139
0.306153 0.811992 -1.18394
0.306919 0.811084 -1.18649
0.307685 0.810175 -1.18904
0.30845 0.809264 -1.19158
0.309215 0.808351 -1.19412
0.30998 0.807437 -1.19666
0.310744 0.806521 -1.19919
0.311509 0.805604 -1.20172
0.312272 0.804685 -1.20424
0.313036 0.803765 -1.20676
0.313799 0.802843 -1.20927
0.314562 0.801919 -1.21179
0.315324 0.800994 -1.21429
0.316086 0.800068 -1.2168
0.316848 0.79914 -1.2193
0.31761 0.798211 -1.22179
0.318371 0.79728 -1.22428
0.319132 0.796347 -1.22677
0.319892 0.795413 -1.22925
0.320652 0.794478 -1.23173
0.321412 0.793541 -1.23421
0.322172 0.792603 -1.23668
0.322931 0.791663 -1.23915
0.32369 0.790722 -1.24161
0.324448 0.789779 -1.24407
0.325206 0.788835 -1.24652
0.325964 0.787889 -1.24898
0.326722 0.786942 -1.25142
0.327479 0.785994 -1.25386
0.328236 0.785044 -1.2563
0.328992 0.784093 -1.25874
0.329748 0.78314 -1.26117
0.330504 0.782186 -1.26359
0.33126 0.78123 -1.26602
0.332015 0.780273 -1.26844
0.33277 0.779315 -1.27085
0.333524 0.778355 -1.27326
0.334278 0.777394 -1.27567
0.335032 0.776432 -1.27807
0.335785 0.775468 -1.28046
0.336538 0.774503 -1.28286
0.337291 0.773536 -1.28525
0.338044 0.772568 -1.28763
0.338796 0.771599 -1.29001
0.339547 0.770628 -1.29239
0.340299 0.769656 -1.29476
0.34105 0.768683 -1.29713
0.3418 0.767708 -1.2995
0.342551 0.766732 -1.30186
0.343301 0.765755 -1.30421
0.34405 0.764777 -1.30656
0.3448 0.763797 -1.30891
0.345549 0.762816 -1.31125
0.346297 0.761833 -1.31359
0.347045 0.760849 -1.31593
0.347793 0.759864 -1.31826
0.348541 0.758878 -1.32059
0.349288 0.75789 -1.32291
0.350035 0.756902 -1.32523
0.350781 0.755911 -1.32754
0.351528 0.75492 -1.32985
0.352273 0.753927 -1.33216
0.353019 0.752933 -1.33446
0.353764 0.751938 -1.33676
0.354509 0.750942 -1.33905
0.355253 0.749944 -1.34134
0.355997 0.748945 -1.34362
0.356741 0.747945 -1.3459
0.357484 0.746944 -1.34818
0.358227 0.745942 -1.35045
0.35897 0.744938 -1.35272
0.359712 0.743933 -1.35498
0.360454 0.742927 -1.35724
0.361195 0.74192 -1.3595
0.361937 0.740911 -1.36175
0.362677 0.739901 -1.36399
