# eps=0 u'(0)=0
0.14964 0.925459
0.149761 0.925399
0.149882 0.925339
0.150003 0.925279
0.150124 0.925219
0.150245 0.92516
0.150366 0.9251
0.150487 0.92504
0.150608 0.92498
0.15073 0.92492
0.150851 0.92486
0.150972 0.924801
0.151093 0.924741
0.151214 0.924681
0.151335 0.924621
0.151456 0.924561
0.151577 0.924502
0.151698 0.924442
0.151819 0.924382
0.15194 0.924322
0.152061 0.924262
0.152182 0.924202
0.152303 0.924143
0.152424 0.924083
0.152545 0.924023
0.152666 0.923963
0.152787 0.923904
0.152908 0.923844
0.153029 0.923784
0.15315 0.923724
0.153271 0.923664
0.153392 0.923605
0.153513 0.923545
0.153634 0.923485
0.153755 0.923425
0.153876 0.923365
0.153997 0.923306
0.154118 0.923246
0.154238 0.923186
0.154359 0.923126
0.15448 0.923067
0.154601 0.923007
0.154722 0.922947
0.154843 0.922887
0.154964 0.922828
0.155085 0.922768
0.155206 0.922708
0.155327 0.922648
0.155448 0.922589
0.155569 0.922529
0.15569 0.922469
0.155811 0.922409
0.155932 0.92235
0.156053 0.92229
0.156174 0.92223
0.156295 0.92217
0.156416 0.922111
0.156536 0.922051
0.156657 0.921991
0.156778 0.921932
0.156899 0.921872
0.15702 0.921812
0.157141 0.921752
0.157262 0.921693
0.157383 0.921633
0.157504 0.921573
0.157625 0.921514
0.157746 0.921454
0.157866 0.921394
0.157987 0.921335
0.158108 0.921275
0.158229 0.921215
0.15835 0.921155
0.158471 0.921096
0.158592 0.921036
0.158713 0.920976
0.158834 0.920917
0.158954 0.920857
0.159075 0.920797
0.159196 0.920738
0.159317 0.920678
0.159438 0.920618
0.159559 0.920559
0.15968 0.920499
0.159801 0.920439
0.159921 0.92038
0.160042 0.92032
0.160163 0.92026
0.160284 0.920201
0.160405 0.920141
0.160526 0.920081
0.160647 0.920022
0.160767 0.919962
0.160888 0.919902
0.161009 0.919843
0.16113 0.919783
0.161251 0.919724
0.161372 0.919664
0.161492 0.919604
0.161613 0.919545
0.161734 0.919485
0.161855 0.919425
0.161976 0.919366
0.162097 0.919306
0.162217 0.919247
0.162338 0.919187
0.162459 0.919127
0.16258 0.919068
0.162701 0.919008
0.162821 0.918949
0.162942 0.918889
0.163063 0.918829
0.163184 0.91877
0.163305 0.91871
0.163425 0.918651
0.163546 0.918591
0.163667 0.918531
0.163788 0.918472
0.163909 0.918412
0.164029 0.918353
0.16415 0.918293
0.164271 0.918233
0.164392 0.918174
0.164512 0.918114
0.164633 0.918055
0.164754 0.917995
0.164875 0.917936
0.164996 0.917876
0.165116 0.917816
0.165237 0.917757
0.165358 0.917697
0.165479 0.917638
0.165599 0.917578
0.16572 0.917519
0.165841 0.917459
0.165962 0.9174
0.166082 0.91734
0.166203 0.917281
0.166324 0.917221
0.166445 0.917161
0.166565 0.917102
0.166686 0.917042
0.166807 0.916983
0.166928 0.916923
0.167048 0.916864
0.167169 0.916804
0.16729 0.916745
0.16741 0.916685
0.167531 0.916626
0.167652 0.916566
0.167773 0.916507
0.167893 0.916447
0.168014 0.916388
0.168135 0.916328
0.168255 0.916269
0.168376 0.916209
0.168497 0.91615
0.168617 0.91609
0.168738 0.916031
0.168859 0.915971
0.16898 0.915912
0.1691 0.915852
0.169221 0.915793
0.169342 0.915733
0.169462 0.915674
0.169583 0.915614
0.169704 0.915555
0.169824 0.915495
0.169945 0.915436
0.170066 0.915376
0.170186 0.915317
0.170307 0.915258
0.170428 0.915198
0.170548 0.915139
0.170669 0.915079
0.17079 0.91502
0.17091 0.91496
0.171031 0.914901
0.171152 0.914841
0.171272 0.914782
0.171393 0.914722
0.171514 0.914663
0.171634 0.914604
0.171755 0.914544
0.171876 0.914485
0.171996 0.914425
0.172117 0.914366
0.172237 0.914306
0.172358 0.914247
0.172479 0.914188
0.172599 0.914128
0.17272 0.914069
0.172841 0.914009
0.172961 0.91395
0.173082 0.913891
0.173202 0.913831
0.173323 0.913772
0.173444 0.913712
0.173564 0.913653
0.173685 0.913594
0.173805 0.913534
0.173926 0.913475
0.174047 0.913415
0.174167 0.913356
0.174288 0.913297
0.174408 0.913237
0.174529 0.913178
0.17465 0.913118
0.17477 0.913059
0.174891 0.913
0.175011 0.91294
0.175132 0.912881
0.175252 0.912822
0.175373 0.912762
0.175494 0.912703
0.175614 0.912644
0.175735 0.912584
0.175855 0.912525
0.175976 0.912465
0.176096 0.912406
0.176217 0.912347
0.176338 0.912287
0.176458 0.912228
0.176579 0.912169
0.176699 0.912109
0.17682 0.91205
0.17694 0.911991
0.177061 0.911931
0.177181 0.911872
0.177302 0.911813
0.177422 0.911753
0.177543 0.911694
0.177664 0.911635
0.177784 0.911576
0.177905 0.911516
0.178025 0.911457
0.178146 0.911398
0.178266 0.911338
0.178387 0.911279
0.178507 0.91122
0.178628 0.91116
0.178748 0.911101
0.178869 0.911042
0.178989 0.910983
0.17911 0.910923
0.17923 0.910864
0.179351 0.910805
0.179471 0.910745
0.179592 0.910686
0.179712 0.910627
0.179833 0.910568
0.179953 0.910508
0.180074 0.910449
0.180194 0.91039
0.180315 0.91033
0.180435 0.910271
0.180556 0.910212
0.180676 0.910153
0.180796 0.910093
0.180917 0.910034
0.181037 0.909975
0.181158 0.909916
0.181278 0.909856
0.181399 0.909797
0.181519 0.909738
0.18164 0.909679
0.18176 0.909619
0.181881 0.90956
0.182001 0.909501
0.182122 0.909442
0.182242 0.909383
0.182362 0.909323
0.182483 0.909264
0.182603 0.909205
0.182724 0.909146
0.182844 0.909086
0.182965 0.909027
0.183085 0.908968
0.183205 0.908909
0.183326 0.90885
0.183446 0.90879
0.183567 0.908731
0.183687 0.908672
0.183808 0.908613
0.183928 0.908554
0.184048 0.908494
0.184169 0.908435
0.184289 0.908376
0.18441 0.908317
0.18453 0.908258
0.18465 0.908199
0.184771 0.908139
0.184891 0.90808
0.185012 0.908021
0.185132 0.907962
0.185252 0.907903
0.185373 0.907844
0.185493 0.907784
0.185613 0.907725
0.185734 0.907666
0.185854 0.907607
0.185975 0.907548
0.186095 0.907489
0.186215 0.907429
0.186336 0.90737
0.186456 0.907311
0.186576 0.907252
0.186697 0.907193
0.186817 0.907134
0.186938 0.907075
0.187058 0.907016
0.187178 0.906956
0.187299 0.906897
0.187419 0.906838
0.187539 0.906779
0.18766 0.90672
0.18778 0.906661
0.1879 0.906602
0.188021 0.906543
0.188141 0.906484
0.188261 0.906424
0.188382 0.906365
0.188502 0.906306
0.188622 0.906247
0.188743 0.906188
0.188863 0.906129
0.188983 0.90607
0.189104 0.906011
0.189224 0.905952
0.189344 0.905893
0.189464 0.905834
0.189585 0.905774
0.189705 0.905715
0.189825 0.905656
0.189946 0.905597
0.190066 0.905538
0.190186 0.905479
0.190307 0.90542
0.190427 0.905361
0.190547 0.905302
0.190667 0.905243
0.190788 0.905184
0.190908 0.905125
0.191028 0.905066
0.191149 0.905007
0.191269 0.904948
0.191389 0.904889
0.191509 0.90483
0.19163 0.904771
0.19175 0.904711
0.19187 0.904652
0.19199 0.904593
0.192111 0.904534
0.192231 0.904475
0.192351 0.904416
0.192471 0.904357
0.192592 0.904298
0.192712 0.904239
0.192832 0.90418
0.192952 0.904121
0.193073 0.904062
0.193193 0.904003
0.193313 0.903944
0.193433 0.903885
0.193554 0.903826
0.193674 0.903767
0.193794 0.903708
0.193914 0.903649
0.194034 0.90359
0.194155 0.903531
0.194275 0.903472
0.194395 0.903413
0.194515 0.903354
0.194636 0.903295
0.194756 0.903237
0.194876 0.903178
0.194996 0.903119
0.195116 0.90306
0.195237 0.903001
0.195357 0.902942
0.195477 0.902883
0.195597 0.902824
0.195717 0.902765
0.195838 0.902706
0.195958 0.902647
0.196078 0.902588
0.196198 0.902529
0.196318 0.90247
0.196438 0.902411
0.196559 0.902352
0.196679 0.902293
0.196799 0.902234
0.196919 0.902176
0.197039 0.902117
0.197159 0.902058
0.19728 0.901999
0.1974 0.90194
0.19752 0.901881
0.19764 0.901822
0.19776 0.901763
0.19788 0.901704
0.198001 0.901645
0.198121 0.901586
0.198241 0.901528
0.198361 0.901469
0.198481 0.90141
0.198601 0.901351
0.198721 0.901292
0.198842 0.901233
0.198962 0.901174
0.199082 0.901115
0.199202 0.901056
0.199322 0.900998
0.199442 0.900939
0.199562 0.90088
0.199682 0.900821
0.199802 0.900762
0.199923 0.900703
0.200043 0.900644
0.200163 0.900586
0.200283 0.900527
0.200403 0.900468
0.200523 0.900409
0.200643 0.90035
0.200763 0.900291
0.200883 0.900232
0.201004 0.900174
0.201124 0.900115
0.201244 0.900056
0.201364 0.899997
0.201484 0.899938
0.201604 0.899879
0.201724 0.899821
0.201844 0.899762
0.201964 0.899703
0.202084 0.899644
0.202204 0.899585
0.202324 0.899527
0.202444 0.899468
0.202564 0.899409
0.202685 0.89935
0.202805 0.899291
0.202925 0.899233
0.203045 0.899174
0.203165 0.899115
0.203285 0.899056
0.203405 0.898997
0.203525 0.898939
0.203645 0.89888
0.203765 0.898821
0.203885 0.898762
0.204005 0.898704
0.204125 0.898645
0.204245 0.898586
0.204365 0.898527
0.204485 0.898468
0.204605 0.89841
0.204725 0.898351
0.204845 0.898292
0.204965 0.898233
0.205085 0.898175
0.205205 0.898116
0.205325 0.898057
0.205445 0.897998
0.205565 0.89794
0.205685 0.897881
0.205805 0.897822
0.205925 0.897764
0.206045 0.897705
0.206165 0.897646
0.206285 0.897587
0.206405 0.897529
0.206525 0.89747
0.206645 0.897411
0.206765 0.897352
0.206885 0.897294
0.207005 0.897235
0.207125 0.897176
0.207245 0.897118
0.207365 0.897059
0.207485 0.897
0.207605 0.896942
0.207725 0.896883
0.207845 0.896824
0.207965 0.896765
0.208085 0.896707
0.208205 0.896648
0.208325 0.896589
0.208445 0.896531
0.208565 0.896472
0.208685 0.896413
0.208805 0.896355
0.208924 0.896296
0.209044 0.896237
0.209164 0.896179
0.209284 0.89612
0.209404 0.896061
0.209524 0.896003
0.209644 0.895944
0.209764 0.895885
0.209884 0.895827
0.210004 0.895768
0.210124 0.89571
0.210244 0.895651
0.210364 0.895592
0.210483 0.895534
0.210603 0.895475
0.210723 0.895416
0.210843 0.895358
0.210963 0.895299
0.211083 0.895241
0.211203 0.895182
0.211323 0.895123
0.211443 0.895065
0.211563 0.895006
0.211682 0.894947
0.211802 0.894889
0.211922 0.89483
0.212042 0.894772
0.212162 0.894713
0.212282 0.894654
0.212402 0.894596
0.212522 0.894537
0.212641 0.894479
0.212761 0.89442
0.212881 0.894362
0.213001 0.894303
0.213121 0.894244
0.213241 0.894186
0.213361 0.894127
0.213481 0.894069
0.2136 0.89401
0.21372 0.893952
0.21384 0.893893
0.21396 0.893834
0.21408 0.893776
0.2142 0.893717
0.214319 0.893659
0.214439 0.8936
0.214559 0.893542
0.214679 0.893483
0.214799 0.893425
0.214919 0.893366
0.215038 0.893308
0.215158 0.893249
0.215278 0.89319
0.215398 0.893132
0.215518 0.893073
0.215638 0.893015
0.215757 0.892956
0.215877 0.892898
0.215997 0.892839
0.216117 0.892781
0.216237 0.892722
0.216356 0.892664
0.216476 0.892605
0.216596 0.892547
0.216716 0.892488
0.216836 0.89243
0.216955 0.892371
0.217075 0.892313
0.217195 0.892254
0.217315 0.892196
0.217434 0.892137
0.217554 0.892079
0.217674 0.89202
0.217794 0.891962
0.217914 0.891904
0.218033 0.891845
0.218153 0.891787
0.218273 0.891728
0.218393 0.89167
0.218512 0.891611
0.218632 0.891553
0.218752 0.891494
0.218872 0.891436
0.218991 0.891377
0.219111 0.891319
0.219231 0.891261
0.219351 0.891202
0.21947 0.891144
0.21959 0.891085
0.21971 0.891027
0.21983 0.890968
0.219949 0.89091
0.220069 0.890852
0.220189 0.890793
0.220308 0.890735
0.220428 0.890676
0.220548 0.890618
0.220668 0.890559
0.220787 0.890501
0.220907 0.890443
0.221027 0.890384
0.221146 0.890326
0.221266 0.890267
0.221386 0.890209
0.221506 0.890151
0.221625 0.890092
0.221745 0.890034
0.221865 0.889976
0.221984 0.889917
0.222104 0.889859
0.222224 0.8898
0.222343 0.889742
0.222463 0.889684
0.222583 0.889625
0.222702 0.889567
0.222822 0.889509
0.222942 0.88945
0.223061 0.889392
0.223181 0.889334
0.223301 0.889275
0.22342 0.889217
0.22354 0.889158
0.22366 0.8891
0.223779 0.889042
0.223899 0.888983
0.224019 0.888925
0.224138 0.888867
0.224258 0.888808
0.224378 0.88875
0.224497 0.888692
0.224617 0.888633
0.224737 0.888575
0.224856 0.888517
0.224976 0.888459
0.225096 0.8884
0.225215 0.888342
0.225335 0.888284
0.225454 0.888225
0.225574 0.888167
0.225694 0.888109
0.225813 0.88805
0.225933 0.887992
0.226053 0.887934
0.226172 0.887876
0.226292 0.887817
0.226411 0.887759
0.226531 0.887701
0.226651 0.887642
0.22677 0.887584
0.22689 0.887526
0.227009 0.887468
0.227129 0.887409
0.227249 0.887351
0.227368 0.887293
0.227488 0.887235
0.227607 0.887176
0.227727 0.887118
0.227846 0.88706
0.227966 0.887002
0.228086 0.886943
0.228205 0.886885
0.228325 0.886827
0.228444 0.886769
0.228564 0.88671
0.228684 0.886652
0.228803 0.886594
0.228923 0.886536
0.229042 0.886478
0.229162 0.886419
0.229281 0.886361
0.229401 0.886303
0.22952 0.886245
0.22964 0.886187
0.229759 0.886128
0.229879 0.88607
0.229999 0.886012
0.230118 0.885954
0.230238 0.885896
0.230357 0.885837
0.230477 0.885779
0.230596 0.885721
0.230716 0.885663
0.230835 0.885605
0.230955 0.885546
0.231074 0.885488
0.231194 0.88543
0.231313 0.885372
0.231433 0.885314
0.231552 0.885256
0.231672 0.885197
0.231791 0.885139
0.231911 0.885081
0.23203 0.885023
0.23215 0.884965
0.232269 0.884907
0.232389 0.884849
0.232508 0.88479
0.232628 0.884732
0.232747 0.884674
0.232867 0.884616
0.232986 0.884558
0.233106 0.8845
0.233225 0.884442
0.233345 0.884384
0.233464 0.884325
0.233584 0.884267
0.233703 0.884209
0.233823 0.884151
0.233942 0.884093
0.234062 0.884035
0.234181 0.883977
0.2343 0.883919
0.23442 0.883861
0.234539 0.883802
0.234659 0.883744
0.234778 0.883686
0.234898 0.883628
0.235017 0.88357
0.235137 0.883512
0.235256 0.883454
0.235376 0.883396
0.235495 0.883338
0.235614 0.88328
0.235734 0.883222
0.235853 0.883164
0.235973 0.883106
0.236092 0.883048
0.236211 0.882989
0.236331 0.882931
0.23645 0.882873
0.23657 0.882815
0.236689 0.882757
0.236809 0.882699
0.236928 0.882641
0.237047 0.882583
0.237167 0.882525
0.237286 0.882467
0.237406 0.882409
0.237525 0.882351
0.237644 0.882293
0.237764 0.882235
0.237883 0.882177
0.238003 0.882119
0.238122 0.882061
0.238241 0.882003
0.238361 0.881945
0.23848 0.881887
0.238599 0.881829
0.238719 0.881771
0.238838 0.881713
0.238958 0.881655
0.239077 0.881597
0.239196 0.881539
0.239316 0.881481
0.239435 0.881423
0.239554 0.881365
0.239674 0.881307
0.239793 0.881249
0.239912 0.881191
0.240032 0.881133
0.240151 0.881075
0.24027 0.881017
0.24039 0.880959
0.240509 0.880901
0.240628 0.880843
0.240748 0.880786
0.240867 0.880728
0.240986 0.88067
0.241106 0.880612
0.241225 0.880554
0.241344 0.880496
0.241464 0.880438
0.241583 0.88038
0.241702 0.880322
0.241822 0.880264
0.241941 0.880206
0.24206 0.880148
0.24218 0.88009
0.242299 0.880032
0.242418 0.879975
0.242538 0.879917
0.242657 0.879859
0.242776 0.879801
0.242895 0.879743
0.243015 0.879685
0.243134 0.879627
0.243253 0.879569
0.243373 0.879511
0.243492 0.879454
0.243611 0.879396
0.24373 0.879338
0.24385 0.87928
0.243969 0.879222
0.244088 0.879164
0.244208 0.879106
0.244327 0.879048
0.244446 0.878991
0.244565 0.878933
0.244685 0.878875
0.244804 0.878817
0.244923 0.878759
0.245042 0.878701
0.245162 0.878643
0.245281 0.878586
0.2454 0.878528
0.245519 0.87847
0.245639 0.878412
0.245758 0.878354
0.245877 0.878296
0.245996 0.878239
0.246115 0.878181
0.246235 0.878123
0.246354 0.878065
0.246473 0.878007
0.246592 0.87795
0.246712 0.877892
0.246831 0.877834
0.24695 0.877776
0.247069 0.877718
0.247188 0.877661
0.247308 0.877603
0.247427 0.877545
0.247546 0.877487
0.247665 0.877429
0.247784 0.877372
0.247904 0.877314
0.248023 0.877256
0.248142 0.877198
0.248261 0.877141
0.24838 0.877083
0.2485 0.877025
0.248619 0.876967
0.248738 0.876909
0.248857 0.876852
0.248976 0.876794
0.249096 0.876736
0.249215 0.876678
0.249334 0.876621
0.249453 0.876563
0.249572 0.876505
0.249691 0.876448
0.249811 0.87639
0.24993 0.876332
0.250049 0.876274
0.250168 0.876217
0.250287 0.876159
0.250406 0.876101
0.250525 0.876043
0.250645 0.875986
0.250764 0.875928
0.250883 0.87587
0.251002 0.875813
0.251121 0.875755
0.25124 0.875697
0.251359 0.87564
0.251479 0.875582
0.251598 0.875524
0.251717 0.875466
0.251836 0.875409
0.251955 0.875351
0.252074 0.875293
0.252193 0.875236
0.252312 0.875178
0.252431 0.87512
0.252551 0.875063
0.25267 0.875005
0.252789 0.874947
0.252908 0.87489
0.253027 0.874832
0.253146 0.874774
0.253265 0.874717
0.253384 0.874659
0.253503 0.874602
0.253622 0.874544
0.253742 0.874486
0.253861 0.874429
0.25398 0.874371
0.254099 0.874313
0.254218 0.874256
0.254337 0.874198
0.254456 0.874141
0.254575 0.874083
0.254694 0.874025
0.254813 0.873968
0.254932 0.87391
0.255051 0.873852
0.25517 0.873795
0.255289 0.873737
0.255409 0.87368
0.255528 0.873622
0.255647 0.873564
0.255766 0.873507
0.255885 0.873449
0.256004 0.873392
0.256123 0.873334
0.256242 0.873277
0.256361 0.873219
0.25648 0.873161
0.256599 0.873104
0.256718 0.873046
0.256837 0.872989
0.256956 0.872931
0.257075 0.872874
0.257194 0.872816
0.257313 0.872759
0.257432 0.872701
0.257551 0.872643
0.25767 0.872586
0.257789 0.872528
0.257908 0.872471
0.258027 0.872413
0.258146 0.872356
0.258265 0.872298
0.258384 0.872241
0.258503 0.872183
0.258622 0.872126
0.258741 0.872068
0.25886 0.872011
0.258979 0.871953
0.259098 0.871896
0.259217 0.871838
0.259336 0.871781
0.259455 0.871723
0.259574 0.871666
0.259693 0.871608
0.259812 0.871551
0.259931 0.871493
0.26005 0.871436
0.260169 0.871378
0.260288 0.871321
0.260407 0.871263
0.260526 0.871206
0.260645 0.871148
0.260764 0.871091
0.260882 0.871033
0.261001 0.870976
0.26112 0.870918
0.261239 0.870861
0.261358 0.870804
0.261477 0.870746
0.261596 0.870689
0.261715 0.870631
0.261834 0.870574
0.261953 0.870516
0.262072 0.870459
0.262191 0.870401
0.26231 0.870344
0.262429 0.870287
0.262548 0.870229
0.262666 0.870172
0.262785 0.870114
0.262904 0.870057
0.263023 0.87
0.263142 0.869942
0.263261 0.869885
0.26338 0.869827
0.263499 0.86977
0.263618 0.869713
0.263737 0.869655
0.263855 0.869598
0.263974 0.86954
0.264093 0.869483
0.264212 0.869426
0.264331 0.869368
0.26445 0.869311
0.264569 0.869253
0.264688 0.869196
0.264806 0.869139
0.264925 0.869081
0.265044 0.869024
0.265163 0.868967
0.265282 0.868909
0.265401 0.868852
0.26552 0.868795
0.265639 0.868737
0.265757 0.86868
0.265876 0.868623
0.265995 0.868565
0.266114 0.868508
0.266233 0.868451
0.266352 0.868393
0.26647 0.868336
0.266589 0.868279
0.266708 0.868221
0.266827 0.868164
0.266946 0.868107
0.267065 0.868049
0.267183 0.867992
0.267302 0.867935
0.267421 0.867877
0.26754 0.86782
0.267659 0.867763
0.267778 0.867706
0.267896 0.867648
0.268015 0.867591
0.268134 0.867534
0.268253 0.867476
0.268372 0.867419
0.26849 0.867362
0.268609 0.867305
0.268728 0.867247
0.268847 0.86719
0.268966 0.867133
0.269084 0.867076
0.269203 0.867018
0.269322 0.866961
0.269441 0.866904
0.269559 0.866847
0.269678 0.866789
0.269797 0.866732
0.269916 0.866675
0.270035 0.866618
0.270153 0.86656
0.270272 0.866503
0.270391 0.866446
0.27051 0.866389
0.270628 0.866331
0.270747 0.866274
0.270866 0.866217
0.270985 0.86616
0.271103 0.866103
0.271222 0.866045
0.271341 0.865988
0.27146 0.865931
0.271578 0.865874
0.271697 0.865817
0.271816 0.865759
0.271935 0.865702
0.272053 0.865645
0.272172 0.865588
0.272291 0.865531
0.27241 0.865474
0.272528 0.865416
0.272647 0.865359
0.272766 0.865302
0.272884 0.865245
0.273003 0.865188
0.273122 0.865131
0.273241 0.865073
0.273359 0.865016
0.273478 0.864959
0.273597 0.864902
0.273715 0.864845
0.273834 0.864788
0.273953 0.864731
0.274071 0.864673
0.27419 0.864616
0.274309 0.864559
0.274427 0.864502
0.274546 0.864445
0.274665 0.864388
0.274784 0.864331
0.274902 0.864274
0.275021 0.864216
0.27514 0.864159
0.275258 0.864102
0.275377 0.864045
0.275496 0.863988
0.275614 0.863931
0.275733 0.863874
0.275852 0.863817
0.27597 0.86376
0.276089 0.863703
0.276207 0.863646
0.276326 0.863588
0.276445 0.863531
0.276563 0.863474
0.276682 0.863417
0.276801 0.86336
0.276919 0.863303
0.277038 0.863246
0.277157 0.863189
0.277275 0.863132
0.277394 0.863075
0.277513 0.863018
0.277631 0.862961
0.27775 0.862904
0.277868 0.862847
0.277987 0.86279
0.278106 0.862733
0.278224 0.862676
0.278343 0.862619
0.278461 0.862562
0.27858 0.862505
0.278699 0.862448
0.278817 0.862391
0.278936 0.862334
0.279054 0.862277
0.279173 0.86222
0.279292 0.862163
0.27941 0.862106
0.279529 0.862049
0.279647 0.861992
0.279766 0.861935
0.279885 0.861878
0.280003 0.861821
0.280122 0.861764
0.28024 0.861707
0.280359 0.86165
0.280477 0.861593
0.280596 0.861536
0.280715 0.861479
0.280833 0.861422
0.280952 0.861365
0.28107 0.861308
0.281189 0.861251
0.281307 0.861194
0.281426 0.861137
0.281544 0.86108
0.281663 0.861023
0.281782 0.860966
0.2819 0.860909
0.282019 0.860852
0.282137 0.860796
0.282256 0.860739
0.282374 0.860682
0.282493 0.860625
0.282611 0.860568
0.28273 0.860511
0.282848 0.860454
0.282967 0.860397
0.283085 0.86034
0.283204 0.860283
0.283322 0.860226
0.283441 0.86017
0.283559 0.860113
0.283678 0.860056
0.283796 0.859999
0.283915 0.859942
0.284033 0.859885
0.284152 0.859828
0.28427 0.859771
0.284389 0.859715
0.284507 0.859658
0.284626 0.859601
0.284744 0.859544
0.284863 0.859487
0.284981 0.85943
0.2851 0.859373
0.285218 0.859317
0.285337 0.85926
0.285455 0.859203
0.285574 0.859146
0.285692 0.859089
0.285811 0.859032
0.285929 0.858976
0.286048 0.858919
0.286166 0.858862
0.286284 0.858805
0.286403 0.858748
0.286521 0.858691
0.28664 0.858635
0.286758 0.858578
0.286877 0.858521
0.286995 0.858464
0.287114 0.858407
0.287232 0.858351
0.287351 0.858294
0.287469 0.858237
0.287587 0.85818
0.287706 0.858123
0.287824 0.858067
0.287943 0.85801
0.288061 0.857953
0.288179 0.857896
0.288298 0.85784
0.288416 0.857783
0.288535 0.857726
0.288653 0.857669
0.288772 0.857613
0.28889 0.857556
0.289008 0.857499
0.289127 0.857442
0.289245 0.857386
0.289364 0.857329
0.289482 0.857272
0.2896 0.857215
0.289719 0.857159
0.289837 0.857102
0.289956 0.857045
0.290074 0.856988
0.290192 0.856932
0.290311 0.856875
0.290429 0.856818
0.290547 0.856762
0.290666 0.856705
0.290784 0.856648
0.290903 0.856592
0.291021 0.856535
